college_code,college_name,major_group_code,subject_requirement,min_score,source_image,status,batch_file,min_score_num,estimated_cumulative_rank_from_score_distribution,rank_source,rank_status
2621,哈尔滨音乐学院,999,不限选考科目,474,p14.jpg,ocr_vision_v1,p14.jpg,474,20115,qianwen_2025_history,exact_match
2629,海口经济学院,014,,284,,ocr_extracted,,,60,ocr_2025_vocational,extracted
2629,海口经济学院,015,,412,,ocr_extracted,,,249,ocr_2025_vocational,extracted
2629,海口经济学院,022,,298,,ocr_extracted,,,87,ocr_2025_vocational,extracted
2629,海口经济学院,999,不限选考科目,,p14.jpg,ocr_vision_v1,p14.jpg,,,qianwen_2025_history,no_min_score
2631,海南大学,700,选考思想政治,581,p14.jpg,ocr_vision_v1,p14.jpg,581,3319,qianwen_2025_history,exact_match
2631,海南大学,999,不限选考科目,581,p14.jpg,ocr_vision_v1,p14.jpg,581,3319,qianwen_2025_history,exact_match
2633,海南大学（中外合作）,900,选考地理,546,p14.jpg,ocr_vision_v1,p14.jpg,546,7235,qianwen_2025_history,exact_match
2633,海南大学（中外合作）,999,不限选考科目,530,p14.jpg,ocr_vision_v1,p14.jpg,530,9584,qianwen_2025_history,exact_match
2634,海南科技职业大学,999,不限选考科目,469,p14.jpg,ocr_vision_v1,p14.jpg,469,21192,qianwen_2025_history,exact_match
2635,海南热带海洋学院,700,选考思想政治,490,p14.jpg,ocr_vision_v1,p14.jpg,490,16669,qianwen_2025_history,exact_match
2635,海南热带海洋学院,999,不限选考科目,486,p14.jpg,ocr_vision_v1,p14.jpg,486,17496,qianwen_2025_history,exact_match
2636,海南热带海洋学院（中外合作）,999,不限选考科目,450,p14.jpg,ocr_vision_v1,p14.jpg,450,25562,qianwen_2025_history,exact_match
2637,海南师范大学,700,选考思想政治,544,p14.jpg,ocr_vision_v1,p14.jpg,544,7522,qianwen_2025_history,exact_match
2637,海南师范大学,900,选考地理,556,p14.jpg,ocr_vision_v1,p14.jpg,556,5970,qianwen_2025_history,exact_match
2637,海南师范大学,999,不限选考科目,495,p14.jpg,ocr_vision_v1,p14.jpg,495,15677,qianwen_2025_history,exact_match
2639,海南师范大学（中外合作）,999,不限选考科目,469,p14.jpg,ocr_vision_v1,p14.jpg,469,21192,qianwen_2025_history,exact_match
2642,邯郸学院,700,选考思想政治,494,p14.jpg,ocr_vision_v1,p14.jpg,494,15873,qianwen_2025_history,exact_match
2642,邯郸学院,999,不限选考科目,483,p14.jpg,ocr_vision_v1,p14.jpg,483,18114,qianwen_2025_history,exact_match
2644,韩山师范学院,999,不限选考科目,463,p14.jpg,ocr_vision_v1,p14.jpg,463,22579,qianwen_2025_history,exact_match
2645,杭州电子科技大学,999,不限选考科目,565,p14.jpg,ocr_vision_v1,p14.jpg,565,4888,qianwen_2025_history,exact_match
2648,杭州师范大学,999,不限选考科目,553,p14.jpg,ocr_vision_v1,p14.jpg,553,6321,qianwen_2025_history,exact_match
2651,河北传媒学院,999,不限选考科目,458,p14.jpg,ocr_vision_v1,p14.jpg,458,23671,qianwen_2025_history,exact_match
2652,河北大学,999,不限选考科目,559,p14.jpg,ocr_vision_v1,p14.jpg,559,5592,qianwen_2025_history,exact_match
2653,河北地质大学,999,不限选考科目,498,p14.jpg,ocr_vision_v1,p14.jpg,498,15098,qianwen_2025_history,exact_match
2654,河北东方学院,999,不限选考科目,455,p14.jpg,ocr_vision_v1,p14.jpg,455,24376,qianwen_2025_history,exact_match
2655,河北工程大学,999,不限选考科目,500,p14.jpg,ocr_vision_v1,p14.jpg,500,14732,qianwen_2025_history,exact_match
2656,河北工程大学科信学院,999,不限选考科目,472,p15.jpg,ocr_vision_v1,p15.jpg,472,20545,qianwen_2025_history,exact_match
2661,河北环境工程学院,999,不限选考科目,481,p15.jpg,ocr_vision_v1,p15.jpg,481,18606,qianwen_2025_history,exact_match
2663,河北金融学院,999,不限选考科目,504,p15.jpg,ocr_vision_v1,p15.jpg,504,14035,qianwen_2025_history,exact_match
2664,河北金融学院（中外合作）,999,不限选考科目,459,p15.jpg,ocr_vision_v1,p15.jpg,459,23453,qianwen_2025_history,exact_match
2665,河北经贸大学,999,不限选考科目,529,p15.jpg,ocr_vision_v1,p15.jpg,529,9730,qianwen_2025_history,exact_match
2666,河北经贸大学（中外合作）,999,不限选考科目,513,p15.jpg,ocr_vision_v1,p15.jpg,513,12412,qianwen_2025_history,exact_match
2669,河北科技工程职业技术大学,999,不限选考科目,475,p15.jpg,ocr_vision_v1,p15.jpg,475,19889,qianwen_2025_history,exact_match
2670,河北科技师范学院,999,不限选考科目,476,p15.jpg,ocr_vision_v1,p15.jpg,476,19668,qianwen_2025_history,exact_match
2674,河北师范大学（中外合作）,999,不限选考科目,,p15.jpg,ocr_vision_v1,p15.jpg,,,qianwen_2025_history,no_min_score
2676,河北外国语学院,999,不限选考科目,,p15.jpg,ocr_vision_v1,p15.jpg,,,qianwen_2025_history,no_min_score
2677,河北医科大学,600,选考生物学,498,p15.jpg,ocr_vision_v1,p15.jpg,498,15098,qianwen_2025_history,exact_match
2678,河北医科大学临床学院,600,选考生物学,479,p15.jpg,ocr_vision_v1,p15.jpg,479,19014,qianwen_2025_history,exact_match
2680,河池学院,999,不限选考科目,488,p15.jpg,ocr_vision_v1,p15.jpg,488,17086,qianwen_2025_history,exact_match
2681,合肥城市学院,999,不限选考科目,452,p15.jpg,ocr_vision_v1,p15.jpg,452,25117,qianwen_2025_history,exact_match
2682,合肥大学,999,不限选考科目,512,p15.jpg,ocr_vision_v1,p15.jpg,512,12576,qianwen_2025_history,exact_match
2683,合肥工业大学,999,不限选考科目,566,p15.jpg,ocr_vision_v1,p15.jpg,566,4785,qianwen_2025_history,exact_match
2685,合肥工业大学(宣城校区),700,选考思想政治,578,p15.jpg,ocr_vision_v1,p15.jpg,578,3597,qianwen_2025_history,exact_match
2685,合肥工业大学(宣城校区),999,不限选考科目,583,p15.jpg,ocr_vision_v1,p15.jpg,583,3105,qianwen_2025_history,exact_match
2686,合肥师范学院,999,不限选考科目,491,p15.jpg,ocr_vision_v1,p15.jpg,491,16465,qianwen_2025_history,exact_match
2687,河海大学,700,选考思想政治,595,p15.jpg,ocr_vision_v1,p15.jpg,595,2087,qianwen_2025_history,exact_match
2687,河海大学,999,不限选考科目,592,p15.jpg,ocr_vision_v1,p15.jpg,592,2338,qianwen_2025_history,exact_match
2689,河南财经政法大学,999,不限选考科目,564,p15.jpg,ocr_vision_v1,p15.jpg,564,5010,qianwen_2025_history,exact_match
2691,河南财政金融学院,999,不限选考科目,495,p15.jpg,ocr_vision_v1,p15.jpg,495,15677,qianwen_2025_history,exact_match
2692,河南城建学院,999,不限选考科目,479,p15.jpg,ocr_vision_v1,p15.jpg,479,19014,qianwen_2025_history,exact_match
2693,河南大学,999,不限选考科目,560,p15.jpg,ocr_vision_v1,p15.jpg,560,5475,qianwen_2025_history,exact_match
2694,河南大学（中外合作）,999,不限选考科目,537,p15.jpg,ocr_vision_v1,p15.jpg,537,8521,qianwen_2025_history,exact_match
2695,河南工程学院,999,不限选考科目,488,p15.jpg,ocr_vision_v1,p15.jpg,488,17086,qianwen_2025_history,exact_match
2697,河南工业大学,999,不限选考科目,520,p15.jpg,ocr_vision_v1,p15.jpg,520,11188,qianwen_2025_history,exact_match
2699,河南开封科技传媒学院,999,不限选考科目,457,p16.jpg,ocr_vision_v1,p16.jpg,457,23893,qianwen_2025_history,exact_match
2700,河南科技大学,999,不限选考科目,505,p16.jpg,ocr_vision_v1,p16.jpg,505,13835,qianwen_2025_history,exact_match
2702,河南科技学院,999,不限选考科目,484,p16.jpg,ocr_vision_v1,p16.jpg,484,17924,qianwen_2025_history,exact_match
2703,河南理工大学,999,不限选考科目,511,p16.jpg,ocr_vision_v1,p16.jpg,511,12736,qianwen_2025_history,exact_match
2705,河南农业大学,999,不限选考科目,508,p16.jpg,ocr_vision_v1,p16.jpg,508,13247,qianwen_2025_history,exact_match
2707,河南师范大学,999,不限选考科目,523,p16.jpg,ocr_vision_v1,p16.jpg,523,10666,qianwen_2025_history,exact_match
2709,河南中医药大学,600,选考生物学,499,p16.jpg,ocr_vision_v1,p16.jpg,499,14911,qianwen_2025_history,exact_match
2709,河南中医药大学,999,不限选考科目,532,p16.jpg,ocr_vision_v1,p16.jpg,532,9285,qianwen_2025_history,exact_match
2710,菏泽学院,999,不限选考科目,506,p16.jpg,ocr_vision_v1,p16.jpg,506,13640,qianwen_2025_history,exact_match
2712,黑河学院,999,不限选考科目,474,p16.jpg,ocr_vision_v1,p16.jpg,474,20115,qianwen_2025_history,exact_match
2714,黑龙江财经学院,999,不限选考科目,,p16.jpg,ocr_vision_v1,p16.jpg,,,qianwen_2025_history,no_min_score
2715,黑龙江大学,700,选考思想政治,521,p16.jpg,ocr_vision_v1,p16.jpg,521,11007,qianwen_2025_history,exact_match
2715,黑龙江大学,999,不限选考科目,509,p16.jpg,ocr_vision_v1,p16.jpg,509,13073,qianwen_2025_history,exact_match
2717,黑龙江工程学院,999,不限选考科目,481,p16.jpg,ocr_vision_v1,p16.jpg,481,18606,qianwen_2025_history,exact_match
2718,黑龙江工程学院昆仑旅游学院,999,不限选考科目,,p16.jpg,ocr_vision_v1,p16.jpg,,,qianwen_2025_history,no_min_score
2720,黑龙江科技大学,999,不限选考科目,476,p16.jpg,ocr_vision_v1,p16.jpg,476,19668,qianwen_2025_history,exact_match
2723,衡水学院,700,选考思想政治,484,p16.jpg,ocr_vision_v1,p16.jpg,484,17924,qianwen_2025_history,exact_match
2723,衡水学院,999,不限选考科目,480,p16.jpg,ocr_vision_v1,p16.jpg,480,18810,qianwen_2025_history,exact_match
2725,衡阳师范学院,700,选考思想政治,534,p16.jpg,ocr_vision_v1,p16.jpg,534,8965,qianwen_2025_history,exact_match
2725,衡阳师范学院,900,选考地理,544,p16.jpg,ocr_vision_v1,p16.jpg,544,7522,qianwen_2025_history,exact_match
2725,衡阳师范学院,999,不限选考科目,490,p16.jpg,ocr_vision_v1,p16.jpg,490,16669,qianwen_2025_history,exact_match
2726,衡阳师范学院南岳学院,999,不限选考科目,469,p16.jpg,ocr_vision_v1,p16.jpg,469,21192,qianwen_2025_history,exact_match
2727,红河学院,999,不限选考科目,478,p16.jpg,ocr_vision_v1,p16.jpg,478,19228,qianwen_2025_history,exact_match
2728,湖北大学,999,不限选考科目,577,p16.jpg,ocr_vision_v1,p16.jpg,577,3694,qianwen_2025_history,exact_match
2729,湖北大学（中外合作）,700,选考思想政治,524,p16.jpg,ocr_vision_v1,p16.jpg,524,10480,qianwen_2025_history,exact_match
2730,湖北大学知行学院,999,不限选考科目,467,p16.jpg,ocr_vision_v1,p16.jpg,467,21665,qianwen_2025_history,exact_match
2731,湖北第二师范学院,999,不限选考科目,527,p16.jpg,ocr_vision_v1,p16.jpg,527,10018,qianwen_2025_history,exact_match
2732,湖北恩施学院,999,不限选考科目,471,p16.jpg,ocr_vision_v1,p16.jpg,471,20756,qianwen_2025_history,exact_match
2734,湖北工程学院新技术学院,005,,355,,ocr_extracted,,,197,ocr_2025_vocational,extracted
2734,湖北工程学院新技术学院,999,不限选考科目,471,p17.jpg,ocr_vision_v1,p17.jpg,471,20756,qianwen_2025_history,exact_match
2736,湖北工业大学工程技术学院,999,不限选考科目,458,p17.jpg,ocr_vision_v1,p17.jpg,458,23671,qianwen_2025_history,exact_match
2737,湖北警官学院,999,不限选考科目,531,p17.jpg,ocr_vision_v1,p17.jpg,531,9424,qianwen_2025_history,exact_match
2738,湖北经济学院,999,不限选考科目,517,p17.jpg,ocr_vision_v1,p17.jpg,517,11713,qianwen_2025_history,exact_match
2740,湖北经济学院法商学院,999,不限选考科目,461,p17.jpg,ocr_vision_v1,p17.jpg,461,23022,qianwen_2025_history,exact_match
2743,湖北理工学院,999,不限选考科目,502,p17.jpg,ocr_vision_v1,p17.jpg,502,14390,qianwen_2025_history,exact_match
2745,湖北美术学院,999,不限选考科目,501,p17.jpg,ocr_vision_v1,p17.jpg,501,14561,qianwen_2025_history,exact_match
2746,湖北民族大学,999,不限选考科目,499,p17.jpg,ocr_vision_v1,p17.jpg,499,14911,qianwen_2025_history,exact_match
2748,湖北商贸学院,999,不限选考科目,458,p17.jpg,ocr_vision_v1,p17.jpg,458,23671,qianwen_2025_history,exact_match
2749,湖北师范大学,900,选考地理,551,p17.jpg,ocr_vision_v1,p17.jpg,551,6596,qianwen_2025_history,exact_match
2749,湖北师范大学,999,不限选考科目,535,p17.jpg,ocr_vision_v1,p17.jpg,535,8809,qianwen_2025_history,exact_match
2751,湖北师范大学文理学院,005,,272,,ocr_extracted,,,58,ocr_2025_vocational,extracted
2751,湖北师范大学文理学院,999,不限选考科目,467,p17.jpg,ocr_vision_v1,p17.jpg,467,21665,qianwen_2025_history,exact_match
2752,湖北文理学院,999,不限选考科目,498,p17.jpg,ocr_vision_v1,p17.jpg,498,15098,qianwen_2025_history,exact_match
2753,湖北文理学院理工学院,999,不限选考科目,462,p17.jpg,ocr_vision_v1,p17.jpg,462,22810,qianwen_2025_history,exact_match
2756,湖北中医药大学,999,不限选考科目,558,p17.jpg,ocr_vision_v1,p17.jpg,558,5720,qianwen_2025_history,exact_match
2757,湖南财政经济学院,999,不限选考科目,515,p17.jpg,ocr_vision_v1,p17.jpg,515,12078,qianwen_2025_history,exact_match
2758,湖南城市学院,999,不限选考科目,489,p17.jpg,ocr_vision_v1,p17.jpg,489,16866,qianwen_2025_history,exact_match
2759,湖南大学,999,不限选考科目,611,p17.jpg,ocr_vision_v1,p17.jpg,611,1134,qianwen_2025_history,exact_match
2760,湖南大学（广播电视编导）,999,不限选考科目,599,p17.jpg,ocr_vision_v1,p17.jpg,599,1821,qianwen_2025_history,exact_match
2762,湖南工程学院,999,不限选考科目,496,p17.jpg,ocr_vision_v1,p17.jpg,496,15488,qianwen_2025_history,exact_match
2764,湖南工程学院应用技术学院,999,不限选考科目,465,p17.jpg,ocr_vision_v1,p17.jpg,465,22150,qianwen_2025_history,exact_match
2765,湖南工商大学,999,不限选考科目,549,p17.jpg,ocr_vision_v1,p17.jpg,549,6843,qianwen_2025_history,exact_match
2767,湖南工学院,999,不限选考科目,497,p17.jpg,ocr_vision_v1,p17.jpg,497,15286,qianwen_2025_history,exact_match
2768,湖南工业大学,999,不限选考科目,506,p17.jpg,ocr_vision_v1,p17.jpg,506,13640,qianwen_2025_history,exact_match
2769,湖南交通工程学院,500,选考化学,,p17.jpg,ocr_vision_v1,p17.jpg,,,qianwen_2025_history,no_min_score
2769,湖南交通工程学院,999,不限选考科目,451,p17.jpg,ocr_vision_v1,p17.jpg,451,25344,qianwen_2025_history,exact_match
2770,湖南科技大学,999,不限选考科目,508,p17.jpg,ocr_vision_v1,p17.jpg,508,13247,qianwen_2025_history,exact_match
2771,湖南科技大学潇湘学院,999,不限选考科目,485,p17.jpg,ocr_vision_v1,p17.jpg,485,17700,qianwen_2025_history,exact_match
2772,湖南科技学院,700,选考思想政治,507,p18.jpg,ocr_vision_v1,p18.jpg,507,13459,qianwen_2025_history,exact_match
2772,湖南科技学院,999,不限选考科目,497,p18.jpg,ocr_vision_v1,p18.jpg,497,15286,qianwen_2025_history,exact_match
2773,湖南理工学院,999,不限选考科目,506,p18.jpg,ocr_vision_v1,p18.jpg,506,13640,qianwen_2025_history,exact_match
2774,湖南农业大学,700,选考思想政治,544,p18.jpg,ocr_vision_v1,p18.jpg,544,7522,qianwen_2025_history,exact_match
2774,湖南农业大学,999,不限选考科目,520,p18.jpg,ocr_vision_v1,p18.jpg,520,11188,qianwen_2025_history,exact_match
2775,湖南农业大学东方科技学院,999,不限选考科目,473,p18.jpg,ocr_vision_v1,p18.jpg,473,20340,qianwen_2025_history,exact_match
2777,湖南人文科技学院,999,不限选考科目,498,p18.jpg,ocr_vision_v1,p18.jpg,498,15098,qianwen_2025_history,exact_match
2778,湖南人文科技学院（中外合作）,999,不限选考科目,452,p18.jpg,ocr_vision_v1,p18.jpg,452,25117,qianwen_2025_history,exact_match
2779,湖南涉外经济学院,999,不限选考科目,451,p18.jpg,ocr_vision_v1,p18.jpg,451,25344,qianwen_2025_history,exact_match
2780,湖南师范大学,999,不限选考科目,582,p18.jpg,ocr_vision_v1,p18.jpg,582,3204,qianwen_2025_history,exact_match
2783,湖南文理学院,999,不限选考科目,489,p18.jpg,ocr_vision_v1,p18.jpg,489,16866,qianwen_2025_history,exact_match
2786,湖南中医药大学（历史组1）,999,不限选考科目,573,p18.jpg,ocr_vision_v1,p18.jpg,573,4101,qianwen_2025_history,exact_match
2787,湖南中医药大学（历史组2）,999,不限选考科目,517,p18.jpg,ocr_vision_v1,p18.jpg,517,11713,qianwen_2025_history,exact_match
2796,华北电力大学(保定),999,不限选考科目,581,p18.jpg,ocr_vision_v1,p18.jpg,581,3319,qianwen_2025_history,exact_match
2797,华北电力大学(北京),999,不限选考科目,586,p18.jpg,ocr_vision_v1,p18.jpg,586,2833,qianwen_2025_history,exact_match
2798,华北科技学院,999,不限选考科目,484,p18.jpg,ocr_vision_v1,p18.jpg,484,17924,qianwen_2025_history,exact_match
2799,华北理工大学,999,不限选考科目,500,p18.jpg,ocr_vision_v1,p18.jpg,500,14732,qianwen_2025_history,exact_match
2800,华北理工大学轻工学院,999,不限选考科目,450,p18.jpg,ocr_vision_v1,p18.jpg,450,25562,qianwen_2025_history,exact_match
2803,华东交通大学,999,不限选考科目,546,p18.jpg,ocr_vision_v1,p18.jpg,546,7235,qianwen_2025_history,exact_match
2805,华东交通大学（中外联合）,999,不限选考科目,531,p18.jpg,ocr_vision_v1,p18.jpg,531,9424,qianwen_2025_history,exact_match
2806,华东理工大学,999,不限选考科目,592,p18.jpg,ocr_vision_v1,p18.jpg,592,2338,qianwen_2025_history,exact_match
2807,华东师范大学,999,不限选考科目,621,p18.jpg,ocr_vision_v1,p18.jpg,621,700,qianwen_2025_history,exact_match
2808,华东政法大学,999,不限选考科目,598,p18.jpg,ocr_vision_v1,p18.jpg,598,1883,qianwen_2025_history,exact_match
2810,华南理工大学,999,不限选考科目,610,p18.jpg,ocr_vision_v1,p18.jpg,610,1178,qianwen_2025_history,exact_match
2817,华南师范大学,700,选考思想政治,596,p18.jpg,ocr_vision_v1,p18.jpg,596,2018,qianwen_2025_history,exact_match
2817,华南师范大学,999,不限选考科目,589,p18.jpg,ocr_vision_v1,p18.jpg,589,2592,qianwen_2025_history,exact_match
2819,华中科技大学,999,不限选考科目,611,p18.jpg,ocr_vision_v1,p18.jpg,611,1134,qianwen_2025_history,exact_match
2824,华中农业大学,999,不限选考科目,583,p18.jpg,ocr_vision_v1,p18.jpg,583,3105,qianwen_2025_history,exact_match
2825,华中师范大学,700,选考思想政治,614,p19.jpg,ocr_vision_v1,p19.jpg,614,986,qianwen_2025_history,exact_match
2825,华中师范大学,999,不限选考科目,614,p19.jpg,ocr_vision_v1,p19.jpg,614,986,qianwen_2025_history,exact_match
2828,淮北师范大学,719,选考思想政治且地理,524,p19.jpg,ocr_vision_v1,p19.jpg,524,10480,qianwen_2025_history,exact_match
2828,淮北师范大学,999,不限选考科目,509,p19.jpg,ocr_vision_v1,p19.jpg,509,13073,qianwen_2025_history,exact_match
2829,怀化学院,700,选考思想政治,504,p19.jpg,ocr_vision_v1,p19.jpg,504,14035,qianwen_2025_history,exact_match
2829,怀化学院,999,不限选考科目,488,p19.jpg,ocr_vision_v1,p19.jpg,488,17086,qianwen_2025_history,exact_match
2830,淮阴工学院,999,不限选考科目,504,p19.jpg,ocr_vision_v1,p19.jpg,504,14035,qianwen_2025_history,exact_match
2831,淮阴师范学院,999,不限选考科目,501,p19.jpg,ocr_vision_v1,p19.jpg,501,14561,qianwen_2025_history,exact_match
2833,黄河科技学院,999,不限选考科目,459,p19.jpg,ocr_vision_v1,p19.jpg,459,23453,qianwen_2025_history,exact_match
2834,黄淮学院,999,不限选考科目,481,p19.jpg,ocr_vision_v1,p19.jpg,481,18606,qianwen_2025_history,exact_match
2835,惠州学院,999,不限选考科目,502,p19.jpg,ocr_vision_v1,p19.jpg,502,14390,qianwen_2025_history,exact_match
2837,吉利学院,999,不限选考科目,466,p19.jpg,ocr_vision_v1,p19.jpg,466,21897,qianwen_2025_history,exact_match
2838,吉林财经大学,999,不限选考科目,510,p19.jpg,ocr_vision_v1,p19.jpg,510,12894,qianwen_2025_history,exact_match
2839,吉林财经大学（中外合作）,999,不限选考科目,467,p19.jpg,ocr_vision_v1,p19.jpg,467,21665,qianwen_2025_history,exact_match
2840,吉林大学,700,选考思想政治,600,p19.jpg,ocr_vision_v1,p19.jpg,600,1756,qianwen_2025_history,exact_match
2840,吉林大学,999,不限选考科目,603,p19.jpg,ocr_vision_v1,p19.jpg,603,1573,qianwen_2025_history,exact_match
2845,吉林工程技术师范学院,999,不限选考科目,475,p19.jpg,ocr_vision_v1,p19.jpg,475,19889,qianwen_2025_history,exact_match
2846,吉林工商学院,999,不限选考科目,480,p19.jpg,ocr_vision_v1,p19.jpg,480,18810,qianwen_2025_history,exact_match
2847,吉林建筑大学,999,不限选考科目,495,p19.jpg,ocr_vision_v1,p19.jpg,495,15677,qianwen_2025_history,exact_match
2848,吉林建筑大学（中外合作）,999,不限选考科目,453,p19.jpg,ocr_vision_v1,p19.jpg,453,24878,qianwen_2025_history,exact_match
2850,吉林农业大学,700,选考思想政治,517,p19.jpg,ocr_vision_v1,p19.jpg,517,11713,qianwen_2025_history,exact_match
2850,吉林农业大学,999,不限选考科目,490,p19.jpg,ocr_vision_v1,p19.jpg,490,16669,qianwen_2025_history,exact_match
2851,吉林农业科技学院,999,不限选考科目,477,p19.jpg,ocr_vision_v1,p19.jpg,477,19441,qianwen_2025_history,exact_match
2852,吉林师范大学,999,不限选考科目,505,p19.jpg,ocr_vision_v1,p19.jpg,505,13835,qianwen_2025_history,exact_match
2853,吉林师范大学（历史组1）,999,不限选考科目,504,p19.jpg,ocr_vision_v1,p19.jpg,504,14035,qianwen_2025_history,exact_match
2854,吉林师范大学（历史组2）,999,不限选考科目,505,p19.jpg,ocr_vision_v1,p19.jpg,505,13835,qianwen_2025_history,exact_match
2855,吉林师范大学博达学院,900,选考地理,451,p19.jpg,ocr_vision_v1,p19.jpg,451,25344,qianwen_2025_history,exact_match
2855,吉林师范大学博达学院,999,不限选考科目,452,p19.jpg,ocr_vision_v1,p19.jpg,452,25117,qianwen_2025_history,exact_match
2856,吉林外国语大学,999,不限选考科目,458,p20.jpg,ocr_vision_v1,p20.jpg,458,23671,qianwen_2025_history,exact_match
2860,济南大学,999,不限选考科目,523,p20.jpg,ocr_vision_v1,p20.jpg,523,10666,qianwen_2025_history,exact_match
2861,暨南大学,700,选考思想政治,600,p20.jpg,ocr_vision_v1,p20.jpg,600,1756,qianwen_2025_history,exact_match
2861,暨南大学,999,不限选考科目,600,p20.jpg,ocr_vision_v1,p20.jpg,600,1756,qianwen_2025_history,exact_match
2865,吉首大学,999,不限选考科目,502,p20.jpg,ocr_vision_v1,p20.jpg,502,14390,qianwen_2025_history,exact_match
2869,嘉应学院,700,选考思想政治,511,p20.jpg,ocr_vision_v1,p20.jpg,511,12736,qianwen_2025_history,exact_match
2869,嘉应学院,900,选考地理,509,p20.jpg,ocr_vision_v1,p20.jpg,509,13073,qianwen_2025_history,exact_match
2869,嘉应学院,999,不限选考科目,505,p20.jpg,ocr_vision_v1,p20.jpg,505,13835,qianwen_2025_history,exact_match
2871,江南大学,999,不限选考科目,593,p20.jpg,ocr_vision_v1,p20.jpg,593,2250,qianwen_2025_history,exact_match
2876,江苏大学,999,不限选考科目,577,p20.jpg,ocr_vision_v1,p20.jpg,577,3694,qianwen_2025_history,exact_match
2877,江苏大学京江学院,999,不限选考科目,466,p20.jpg,ocr_vision_v1,p20.jpg,466,21897,qianwen_2025_history,exact_match
2878,江苏第二师范学院,999,不限选考科目,529,p20.jpg,ocr_vision_v1,p20.jpg,529,9730,qianwen_2025_history,exact_match
2879,江苏海洋大学,999,不限选考科目,527,p20.jpg,ocr_vision_v1,p20.jpg,527,10018,qianwen_2025_history,exact_match
2880,江苏科技大学,999,不限选考科目,548,p20.jpg,ocr_vision_v1,p20.jpg,548,6992,qianwen_2025_history,exact_match
2881,江苏科技大学苏州理工学院,999,不限选考科目,477,p20.jpg,ocr_vision_v1,p20.jpg,477,19441,qianwen_2025_history,exact_match
2882,江苏理工学院,999,不限选考科目,506,p20.jpg,ocr_vision_v1,p20.jpg,506,13640,qianwen_2025_history,exact_match
2884,江苏师范大学,999,不限选考科目,574,p20.jpg,ocr_vision_v1,p20.jpg,574,3995,qianwen_2025_history,exact_match
2885,江苏师范大学科文学院,999,不限选考科目,469,p20.jpg,ocr_vision_v1,p20.jpg,469,21192,qianwen_2025_history,exact_match
2886,江西财经大学,999,不限选考科目,579,p20.jpg,ocr_vision_v1,p20.jpg,579,3501,qianwen_2025_history,exact_match
2888,江西财经大学现代经济管理学院,999,不限选考科目,481,p20.jpg,ocr_vision_v1,p20.jpg,481,18606,qianwen_2025_history,exact_match
2889,江西飞行学院,999,不限选考科目,497,p20.jpg,ocr_vision_v1,p20.jpg,497,15286,qianwen_2025_history,exact_match
2890,江西服装学院,999,不限选考科目,450,p20.jpg,ocr_vision_v1,p20.jpg,450,25562,qianwen_2025_history,exact_match
2891,江西工程学院,999,不限选考科目,461,p20.jpg,ocr_vision_v1,p20.jpg,461,23022,qianwen_2025_history,exact_match
2892,江西警察学院,999,不限选考科目,532,p20.jpg,ocr_vision_v1,p20.jpg,532,9285,qianwen_2025_history,exact_match
2893,江西科技师范大学,999,不限选考科目,523,p20.jpg,ocr_vision_v1,p20.jpg,523,10666,qianwen_2025_history,exact_match
2894,江西科技师范大学（中法）,999,不限选考科目,,p20.jpg,ocr_vision_v1,p20.jpg,,,qianwen_2025_history,no_min_score
2895,江西科技学院,013,,383,,ocr_extracted,,,255,ocr_2025_vocational,extracted
2895,江西科技学院,014,,362,,ocr_extracted,,,206,ocr_2025_vocational,extracted
2895,江西科技学院,015,,363,,ocr_extracted,,,221,ocr_2025_vocational,extracted
2895,江西科技学院,999,不限选考科目,450,p20.jpg,ocr_vision_v1,p20.jpg,450,25562,qianwen_2025_history,exact_match
2896,江西理工大学,999,不限选考科目,517,p20.jpg,ocr_vision_v1,p20.jpg,517,11713,qianwen_2025_history,exact_match
2900,江西农业大学,600,选考生物学,491,p21.jpg,ocr_vision_v1,p21.jpg,491,16465,qianwen_2025_history,exact_match
2900,江西农业大学,999,不限选考科目,518,p21.jpg,ocr_vision_v1,p21.jpg,518,11536,qianwen_2025_history,exact_match
2901,江西农业大学南昌商学院,600,选考生物学,463,p21.jpg,ocr_vision_v1,p21.jpg,463,22579,qianwen_2025_history,exact_match
2901,江西农业大学南昌商学院,999,不限选考科目,468,p21.jpg,ocr_vision_v1,p21.jpg,468,21425,qianwen_2025_history,exact_match
2902,江西软件职业技术大学,005,,361,,ocr_extracted,,,221,ocr_2025_vocational,extracted
2902,江西软件职业技术大学,006,,340,,ocr_extracted,,,167,ocr_2025_vocational,extracted
2902,江西软件职业技术大学,999,不限选考科目,453,p21.jpg,ocr_vision_v1,p21.jpg,453,24878,qianwen_2025_history,exact_match
2903,江西师范大学,700,选考思想政治,588,p21.jpg,ocr_vision_v1,p21.jpg,588,2672,qianwen_2025_history,exact_match
2903,江西师范大学,900,选考地理,583,p21.jpg,ocr_vision_v1,p21.jpg,583,3105,qianwen_2025_history,exact_match
2903,江西师范大学,999,不限选考科目,557,p21.jpg,ocr_vision_v1,p21.jpg,557,5853,qianwen_2025_history,exact_match
2904,江西师范大学科学技术学院,999,不限选考科目,477,p21.jpg,ocr_vision_v1,p21.jpg,477,19441,qianwen_2025_history,exact_match
2905,江西水利电力大学,999,不限选考科目,508,p21.jpg,ocr_vision_v1,p21.jpg,508,13247,qianwen_2025_history,exact_match
