college_code,college_name,major_group_code,subject_requirement,min_score,source_image,status,estimated_cumulative_rank_from_score_distribution,rank_source,rank_status
2391,重庆人文科技学院,500,选考化学,483,018.jpg,visual_ocr_needs_spotcheck,83635,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2391,重庆人文科技学院,999,不限选考科目,474,018.jpg,visual_ocr_needs_spotcheck,91278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2392,重庆三峡学院,500,选考化学,514,018.jpg,visual_ocr_needs_spotcheck,58785,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2392,重庆三峡学院,999,不限选考科目,512,018.jpg,visual_ocr_needs_spotcheck,60283,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2393,重庆师范大学,500,选考化学,537,018.jpg,visual_ocr_needs_spotcheck,43014,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2393,重庆师范大学,700,选考思想政治,570,018.jpg,visual_ocr_needs_spotcheck,24825,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2393,重庆师范大学,900,选考地理,563,018.jpg,visual_ocr_needs_spotcheck,28208,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2393,重庆师范大学,999,不限选考科目,539,018.jpg,visual_ocr_needs_spotcheck,41729,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2394,重庆外语外事学院,999,不限选考科目,467,018.jpg,visual_ocr_needs_spotcheck,97377,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2395,重庆文理学院,500,选考化学,513,018.jpg,visual_ocr_needs_spotcheck,59514,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2395,重庆文理学院,600,选考生物学,507,018.jpg,visual_ocr_needs_spotcheck,64125,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2395,重庆文理学院,999,不限选考科目,505,018.jpg,visual_ocr_needs_spotcheck,65653,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2396,重庆文理学院（中外合作1）,500,选考化学,480,019.jpg,visual_ocr_needs_spotcheck,86154,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2397,重庆文理学院（中外合作2）,500,选考化学,478,019.jpg,visual_ocr_needs_spotcheck,87828,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2398,重庆医科大学,500,选考化学,562,019.jpg,visual_ocr_needs_spotcheck,28701,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2399,重庆医科大学（中外合作）,500,选考化学,566,019.jpg,visual_ocr_needs_spotcheck,26736,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2400,重庆移通学院,500,选考化学,476,019.jpg,visual_ocr_needs_spotcheck,89467,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2400,重庆移通学院,999,不限选考科目,476,019.jpg,visual_ocr_needs_spotcheck,89467,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2401,重庆邮电大学,500,选考化学,586,019.jpg,visual_ocr_needs_spotcheck,17831,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2402,重庆邮电大学（中外合作）,500,选考化学,574,019.jpg,visual_ocr_needs_spotcheck,22981,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2403,重庆中医药学院,999,不限选考科目,543,019.jpg,visual_ocr_needs_spotcheck,39235,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2404,楚雄师范学院,500,选考化学,487,019.jpg,visual_ocr_needs_spotcheck,80259,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2404,楚雄师范学院,900,选考地理,497,019.jpg,visual_ocr_needs_spotcheck,72041,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2404,楚雄师范学院,999,不限选考科目,489,019.jpg,visual_ocr_needs_spotcheck,78616,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2405,川北医学院,500,选考化学,551,019.jpg,visual_ocr_needs_spotcheck,34510,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2405,川北医学院,600,选考生物学,532,019.jpg,visual_ocr_needs_spotcheck,46183,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2405,川北医学院,999,不限选考科目,491,019.jpg,visual_ocr_needs_spotcheck,76979,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2406,大理大学,500,选考化学,520,019.jpg,visual_ocr_needs_spotcheck,54409,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2406,大理大学,600,选考生物学,511,019.jpg,visual_ocr_needs_spotcheck,61013,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2406,大理大学,999,不限选考科目,515,019.jpg,visual_ocr_needs_spotcheck,58055,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2407,大连财经学院,999,不限选考科目,456,019.jpg,visual_ocr_needs_spotcheck,106608,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2408,大连大学,500,选考化学,510,019.jpg,visual_ocr_needs_spotcheck,61799,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2408,大连大学,999,不限选考科目,511,019.jpg,visual_ocr_needs_spotcheck,61013,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2409,大连东软信息学院,500,选考化学,463,019.jpg,visual_ocr_needs_spotcheck,100752,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2409,大连东软信息学院,999,不限选考科目,442,019.jpg,visual_ocr_needs_spotcheck,118298,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2410,大连工业大学,500,选考化学,525,019.jpg,visual_ocr_needs_spotcheck,50881,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2410,大连工业大学,999,不限选考科目,501,019.jpg,visual_ocr_needs_spotcheck,68791,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2411,大连工业大学（中外合作）,500,选考化学,527,019.jpg,visual_ocr_needs_spotcheck,49465,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2412,大连海事大学,500,选考化学,597,019.jpg,visual_ocr_needs_spotcheck,13740,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2412,大连海事大学,999,不限选考科目,596,019.jpg,visual_ocr_needs_spotcheck,14083,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2413,大连海事大学（中外合作）,500,选考化学,567,020.jpg,visual_ocr_needs_spotcheck,26218,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2413,大连海事大学（中外合作）,999,不限选考科目,586,020.jpg,visual_ocr_needs_spotcheck,17831,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2414,大连海洋大学,500,选考化学,503,020.jpg,visual_ocr_needs_spotcheck,67246,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2415,大连海洋大学（物化组1）,500,选考化学,510,020.jpg,visual_ocr_needs_spotcheck,61799,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2416,大连交通大学,500,选考化学,533,020.jpg,visual_ocr_needs_spotcheck,45540,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2416,大连交通大学,999,不限选考科目,546,020.jpg,visual_ocr_needs_spotcheck,37396,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2417,大连交通大学（高收费）,500,选考化学,538,020.jpg,visual_ocr_needs_spotcheck,42366,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2418,大连交通大学（中外合作）,500,选考化学,524,020.jpg,visual_ocr_needs_spotcheck,51599,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2418,大连交通大学（中外合作）,999,不限选考科目,520,020.jpg,visual_ocr_needs_spotcheck,54409,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2419,大连理工大学,500,选考化学,642,020.jpg,visual_ocr_needs_spotcheck,2817,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2420,大连理工大学（中外合作1）,500,选考化学,615,020.jpg,visual_ocr_needs_spotcheck,8194,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2421,大连理工大学（中外合作2）,500,选考化学,623,020.jpg,visual_ocr_needs_spotcheck,6240,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2422,大连理工大学（中外合作3）,500,选考化学,613,020.jpg,visual_ocr_needs_spotcheck,8716,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2423,大连理工大学（盘锦校区）,500,选考化学,620,020.jpg,visual_ocr_needs_spotcheck,6942,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2423,大连理工大学（盘锦校区）,999,不限选考科目,612,020.jpg,visual_ocr_needs_spotcheck,9021,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2424,大连理工大学（盘锦校区）（中外合作）,500,选考化学,588,020.jpg,visual_ocr_needs_spotcheck,17024,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2425,大连理工大学城市学院,500,选考化学,469,020.jpg,visual_ocr_needs_spotcheck,95545,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2425,大连理工大学城市学院,999,不限选考科目,461,020.jpg,visual_ocr_needs_spotcheck,102421,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2426,大连民族大学,500,选考化学,532,020.jpg,visual_ocr_needs_spotcheck,46183,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2426,大连民族大学,999,不限选考科目,521,020.jpg,visual_ocr_needs_spotcheck,53711,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2427,大连外国语大学,999,不限选考科目,531,020.jpg,visual_ocr_needs_spotcheck,46854,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2428,大连外国语大学（英语）,999,不限选考科目,551,020.jpg,visual_ocr_needs_spotcheck,34510,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2429,大连医科大学,500,选考化学,538,020.jpg,visual_ocr_needs_spotcheck,42366,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2430,大连医科大学（临床医学5+3一体化）,500,选考化学,619,020.jpg,visual_ocr_needs_spotcheck,7186,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2431,大连医科大学中山学院,500,选考化学,471,020.jpg,visual_ocr_needs_spotcheck,93819,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2431,大连医科大学中山学院,999,不限选考科目,455,020.jpg,visual_ocr_needs_spotcheck,107492,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2433,德州学院,500,选考化学,494,020.jpg,visual_ocr_needs_spotcheck,74485,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2434,滇池学院,500,选考化学,460,020.jpg,visual_ocr_needs_spotcheck,103242,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2434,滇池学院,999,不限选考科目,452,021.jpg,visual_ocr_needs_spotcheck,110007,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2435,滇西应用技术大学,500,选考化学,490,021.jpg,visual_ocr_needs_spotcheck,77780,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2436,电子科技大学,500,选考化学,651,021.jpg,visual_ocr_needs_spotcheck,1719,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2437,电子科技大学（沙河校区）,500,选考化学,647,021.jpg,visual_ocr_needs_spotcheck,2159,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2438,电子科技大学（沙河校区）（临床医学）,500,选考化学,620,021.jpg,visual_ocr_needs_spotcheck,6942,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2439,电子科技大学成都学院,500,选考化学,494,021.jpg,visual_ocr_needs_spotcheck,74485,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2440,电子科技大学中山学院,500,选考化学,480,021.jpg,visual_ocr_needs_spotcheck,86154,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2440,电子科技大学中山学院,999,不限选考科目,465,021.jpg,visual_ocr_needs_spotcheck,99057,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2441,东北财经大学,999,不限选考科目,566,021.jpg,visual_ocr_needs_spotcheck,26736,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2442,东北财经大学（中外合作1）,999,不限选考科目,575,021.jpg,visual_ocr_needs_spotcheck,22544,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2443,东北财经大学（中外合作2）,999,不限选考科目,572,021.jpg,visual_ocr_needs_spotcheck,23889,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2444,东北大学,500,选考化学,621,021.jpg,visual_ocr_needs_spotcheck,6705,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2444,东北大学,999,不限选考科目,614,021.jpg,visual_ocr_needs_spotcheck,8461,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2445,东北大学秦皇岛分校,500,选考化学,620,021.jpg,visual_ocr_needs_spotcheck,6942,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2445,东北大学秦皇岛分校,999,不限选考科目,600,021.jpg,visual_ocr_needs_spotcheck,12735,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2446,东北大学秦皇岛分校（中外合作）,500,选考化学,599,021.jpg,visual_ocr_needs_spotcheck,13078,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2447,东北电力大学,500,选考化学,568,021.jpg,visual_ocr_needs_spotcheck,25776,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2448,东北电力大学（国创）,500,选考化学,573,021.jpg,visual_ocr_needs_spotcheck,23443,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2448,东北电力大学（国创）,999,不限选考科目,523,021.jpg,visual_ocr_needs_spotcheck,52278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2449,东北电力大学（中美合作）,500,选考化学,512,021.jpg,visual_ocr_needs_spotcheck,60283,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2450,东北电力大学（中英合作）,500,选考化学,593,021.jpg,visual_ocr_needs_spotcheck,15145,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2451,东北林业大学,500,选考化学,572,021.jpg,visual_ocr_needs_spotcheck,23889,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2451,东北林业大学,999,不限选考科目,567,021.jpg,visual_ocr_needs_spotcheck,26218,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2452,东北林业大学（中外合作）,500,选考化学,549,021.jpg,visual_ocr_needs_spotcheck,35614,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2453,东北农业大学,500,选考化学,566,021.jpg,visual_ocr_needs_spotcheck,26736,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2454,东北农业大学（中美合作）,500,选考化学,545,021.jpg,visual_ocr_needs_spotcheck,37957,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2455,东北师范大学,500,选考化学,600,021.jpg,visual_ocr_needs_spotcheck,12735,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2456,东北石油大学,500,选考化学,548,021.jpg,visual_ocr_needs_spotcheck,36213,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2457,东北石油大学（中外合作）,500,选考化学,523,022.jpg,visual_ocr_needs_spotcheck,52278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2458,东华大学,500,选考化学,607,022.jpg,visual_ocr_needs_spotcheck,10504,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2459,东华理工大学,500,选考化学,546,022.jpg,visual_ocr_needs_spotcheck,37396,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2460,东南大学,500,选考化学,655,022.jpg,visual_ocr_needs_spotcheck,1362,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2461,东南大学成贤学院,500,选考化学,486,022.jpg,visual_ocr_needs_spotcheck,81079,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2461,东南大学成贤学院,999,不限选考科目,490,022.jpg,visual_ocr_needs_spotcheck,77780,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2462,东莞城市学院,500,选考化学,441,022.jpg,visual_ocr_needs_spotcheck,119155,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2462,东莞城市学院,900,选考地理,454,022.jpg,visual_ocr_needs_spotcheck,108322,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2462,东莞城市学院,999,不限选考科目,450,022.jpg,visual_ocr_needs_spotcheck,111729,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2463,东莞理工学院,500,选考化学,529,022.jpg,visual_ocr_needs_spotcheck,48168,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2464,对外经济贸易大学,500,选考化学,621,022.jpg,visual_ocr_needs_spotcheck,6705,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2464,对外经济贸易大学,999,不限选考科目,619,022.jpg,visual_ocr_needs_spotcheck,7186,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2465,对外经济贸易大学（中外合作）,500,选考化学,596,022.jpg,visual_ocr_needs_spotcheck,14083,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2466,防灾科技学院,500,选考化学,505,022.jpg,visual_ocr_needs_spotcheck,65653,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2466,防灾科技学院,999,不限选考科目,502,022.jpg,visual_ocr_needs_spotcheck,67989,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2467,佛山大学,500,选考化学,522,022.jpg,visual_ocr_needs_spotcheck,53007,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2467,佛山大学,999,不限选考科目,518,022.jpg,visual_ocr_needs_spotcheck,55877,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2468,复旦大学,500,选考化学,673,022.jpg,visual_ocr_needs_spotcheck,340,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2469,复旦大学医学院,500,选考化学,650,022.jpg,visual_ocr_needs_spotcheck,1821,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2470,复旦大学医学院（临床8年制）,500,选考化学,673,022.jpg,visual_ocr_needs_spotcheck,340,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2471,阜阳理工学院,500,选考化学,472,022.jpg,visual_ocr_needs_spotcheck,92964,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2472,阜阳师范大学,500,选考化学,499,022.jpg,visual_ocr_needs_spotcheck,70339,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2472,阜阳师范大学,999,不限选考科目,506,022.jpg,visual_ocr_needs_spotcheck,64873,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2473,赣东学院,500,选考化学,512,022.jpg,visual_ocr_needs_spotcheck,60283,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2473,赣东学院,999,不限选考科目,502,022.jpg,visual_ocr_needs_spotcheck,67989,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2474,赣南科技学院,500,选考化学,503,022.jpg,visual_ocr_needs_spotcheck,67246,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2474,赣南科技学院,999,不限选考科目,497,022.jpg,visual_ocr_needs_spotcheck,72041,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2475,赣南师范大学,500,选考化学,523,022.jpg,visual_ocr_needs_spotcheck,52278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2475,赣南师范大学,900,选考地理,529,023.jpg,visual_ocr_needs_spotcheck,48168,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2475,赣南师范大学,999,不限选考科目,501,023.jpg,visual_ocr_needs_spotcheck,68791,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2476,赣南师范大学科技学院,500,选考化学,482,023.jpg,visual_ocr_needs_spotcheck,84464,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2476,赣南师范大学科技学院,999,不限选考科目,481,023.jpg,visual_ocr_needs_spotcheck,85345,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2477,赣南医科大学,500,选考化学,520,023.jpg,visual_ocr_needs_spotcheck,54409,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2477,赣南医科大学,600,选考生物学,518,023.jpg,visual_ocr_needs_spotcheck,55877,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2478,甘肃林业职业技术大学,999,不限选考科目,484,023.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2480,甘肃农业大学,500,选考化学,481,023.jpg,visual_ocr_needs_spotcheck,85345,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2481,甘肃政法大学,500,选考化学,539,023.jpg,visual_ocr_needs_spotcheck,41729,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2481,甘肃政法大学,999,不限选考科目,533,023.jpg,visual_ocr_needs_spotcheck,45540,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2482,甘肃中医药大学,500,选考化学,530,023.jpg,visual_ocr_needs_spotcheck,47532,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2483,广东白云学院,500,选考化学,462,023.jpg,visual_ocr_needs_spotcheck,101574,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2483,广东白云学院,999,不限选考科目,463,023.jpg,visual_ocr_needs_spotcheck,100752,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2484,广东财经大学,500,选考化学,578,023.jpg,visual_ocr_needs_spotcheck,21173,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2484,广东财经大学,999,不限选考科目,575,023.jpg,visual_ocr_needs_spotcheck,22544,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2485,广东东软学院,500,选考化学,462,023.jpg,visual_ocr_needs_spotcheck,101574,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2486,广东工商职业技术大学,999,不限选考科目,459,023.jpg,visual_ocr_needs_spotcheck,104060,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2487,广东工业大学,500,选考化学,588,023.jpg,visual_ocr_needs_spotcheck,17024,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2487,广东工业大学,999,不限选考科目,567,023.jpg,visual_ocr_needs_spotcheck,26218,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2488,广东工业大学（国际班）,500,选考化学,574,023.jpg,visual_ocr_needs_spotcheck,22981,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2489,广东海洋大学,500,选考化学,531,023.jpg,visual_ocr_needs_spotcheck,46854,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2489,广东海洋大学,516,选考化学且生物学,525,023.jpg,visual_ocr_needs_spotcheck,50881,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2489,广东海洋大学,600,选考生物学,520,023.jpg,visual_ocr_needs_spotcheck,54409,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2490,广东海洋大学（中外合作）,500,选考化学,513,023.jpg,visual_ocr_needs_spotcheck,59514,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2491,广东技术师范大学,500,选考化学,542,023.jpg,visual_ocr_needs_spotcheck,39897,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2492,广东金融学院,500,选考化学,554,023.jpg,visual_ocr_needs_spotcheck,32905,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2492,广东金融学院,999,不限选考科目,546,023.jpg,visual_ocr_needs_spotcheck,37396,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2493,广东警官学院,999,不限选考科目,548,023.jpg,visual_ocr_needs_spotcheck,36213,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2494,广东科技学院,500,选考化学,460,024.jpg,visual_ocr_needs_spotcheck,103242,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2495,广东理工学院,500,选考化学,458,024.jpg,visual_ocr_needs_spotcheck,104965,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2495,广东理工学院,999,不限选考科目,449,024.jpg,visual_ocr_needs_spotcheck,112582,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2496,广东培正学院,999,不限选考科目,448,024.jpg,visual_ocr_needs_spotcheck,113439,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2497,广东轻工职业技术大学,999,不限选考科目,502,024.jpg,visual_ocr_needs_spotcheck,67989,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2498,广东石油化工学院,500,选考化学,523,024.jpg,visual_ocr_needs_spotcheck,52278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2499,广东外语外贸大学,999,不限选考科目,564,024.jpg,visual_ocr_needs_spotcheck,27712,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2500,广东外语外贸大学南国商学院,500,选考化学,477,024.jpg,visual_ocr_needs_spotcheck,88668,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2500,广东外语外贸大学南国商学院,999,不限选考科目,482,024.jpg,visual_ocr_needs_spotcheck,84464,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2501,广东药科大学,500,选考化学,529,024.jpg,visual_ocr_needs_spotcheck,48168,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2502,广东医科大学,500,选考化学,542,024.jpg,visual_ocr_needs_spotcheck,39897,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2503,广东以色列理工学院,500,选考化学,557,024.jpg,visual_ocr_needs_spotcheck,31329,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2504,广西财经学院,999,不限选考科目,508,024.jpg,visual_ocr_needs_spotcheck,63376,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2505,广西财经学院（中高计划）,500,选考化学,485,024.jpg,visual_ocr_needs_spotcheck,81945,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2506,广西财经学院（中外合作）,500,选考化学,493,024.jpg,visual_ocr_needs_spotcheck,75303,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2506,广西财经学院（中外合作）,999,不限选考科目,480,024.jpg,visual_ocr_needs_spotcheck,86154,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2507,广西大学,500,选考化学,585,024.jpg,visual_ocr_needs_spotcheck,18234,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2508,广西科技大学,500,选考化学,523,024.jpg,visual_ocr_needs_spotcheck,52278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2508,广西科技大学,516,选考化学且生物学,517,024.jpg,visual_ocr_needs_spotcheck,56618,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2508,广西科技大学,999,不限选考科目,516,024.jpg,visual_ocr_needs_spotcheck,57329,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2509,广西科技师范学院,500,选考化学,498,024.jpg,visual_ocr_needs_spotcheck,71202,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
